"","fac_1","fac_2","fac_3","fac_4","Type_FS1","Type_FS2","Type_FS3","Type_FS4","Type"
"692",1.97539165300712,5.10025853041345,-2.50900372707032,-2.96089074377296,-1,0,0,0,"-1|0|0|0"
"693",5.15666450653476,3.84214969371014,-3.27856899877711,-4.05277740364672,0,-1,0,0,"0|-1|0|0"
"694",11.4999028675782,11.4839998432553,-2.7426259424761,-6.27836393951234,1,0,0,-1,"1|0|0|-1"
"695",7.9045974461293,3.72967893834023,-3.05688768063134,-1.96547886475738,0,-1,0,0,"0|-1|0|0"
"696",8.77819901330028,6.54693649011288,0.604807865022795,-1.81943900766731,0,0,1,0,"0|0|1|0"
"697",11.3359939493646,5.70961423724435,-6.45221175557836,-2.96089074377296,1,0,0,0,"1|0|0|0"
"698",7.14757840159128,11.8738911030513,-3.66047000027185,3.8595001876869,0,0,0,1,"0|0|0|1"
"699",-2.16363502540163,10.5415539012684,-2.82613527695372,3.8595001876869,-2,0,0,1,"-2|0|0|1"
"700",10.5498055708572,3.96439943134645,-3.33152760517841,-5.19422913975237,1,-1,0,-1,"1|-1|0|-1"
"701",8.20886374883057,4.06402002533581,-8.52926742889514,-6.27836393951234,0,-1,-1,-1,"0|-1|-1|-1"
"702",-2.39178492587695,14.6407086775732,3.33205956301487,3.6864438582469,-2,1,2,1,"-2|1|2|1"
"703",11.0549304571391,14.6956100509396,-2.53786195710149,-2.96864260388675,1,1,0,0,"1|1|0|0"
"704",12.5650159818073,14.144064025958,1.67755498020547,-4.04502554353292,1,1,1,0,"1|1|1|0"
"705",7.52399280013593,1.11929714984047,-6.81347327170163,-1.96547886475738,0,-1,0,0,"0|-1|0|0"
"706",7.90461204736217,10.9876489060545,-5.70644876902247,-2.07512187517179,0,0,0,0,"0|0|0|0"
"707",7.57252064042604,2.67965440371077,-6.31676891160859,0.0121766637175488,0,-1,0,0,"0|-1|0|0"
"708",6.13285733023676,5.37369925294157,-4.57303701909944,-0.35149373676745,0,0,0,0,"0|0|0|0"
"709",10.9410283585766,9.48970751002431,-6.25617134007076,-6.27836393951234,1,0,0,-1,"1|0|0|-1"
"710",2.70142331081944,10.3543960416941,0.0921697690083189,-2.43879227565679,0,0,1,0,"0|0|1|0"
"711",2.80129233346848,9.17937708227624,-3.17677562739356,-1.34690561578302,0,0,0,0,"0|0|0|0"
"712",11.0596989437043,11.2102942014366,-2.71184355900648,-5.13691220340669,1,0,0,-1,"1|0|0|-1"
"713",3.01808236436287,9.37445501932723,-1.06807821496846,-0.461136747181859,0,0,0,0,"0|0|0|0"
"714",3.16624659994157,5.25622118128626,-3.62117885786582,0.878680920082594,0,0,0,0,"0|0|0|0"
"715",6.14891499258965,4.86743574069929,-2.78676579022525,-2.06737001505799,0,0,0,0,"0|0|0|0"
"716",-0.0952441683991055,8.69982899061523,-2.09711028422386,-2.24042634449799,-1,0,0,0,"-1|0|0|0"
"717",5.96457652088672,16.3410678800133,3.12451574188233,-2.07512187517179,0,2,2,0,"0|2|2|0"
"718",1.56354144226553,5.4621325276202,-3.98880472279511,-4.05277740364672,-1,0,0,0,"-1|0|0|0"
